0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.6056708097457886, 0.07786954939365387]","[0.6099320650100708, 0.056867823004722595]","[0.6113991141319275, 0.05677677318453789]","[0.6130467653274536, 0.05648379772901535]","[0.6104373931884766, 0.05534236878156662]","[0.6121426820755005, 0.0541047677397728]","[0.6141709089279175, 0.0523427315056324]","[0.6298340559005737, 0.05939289182424545]","[0.6321043372154236, 0.05398110672831535]","[0.6132317781448364, 0.09509601444005966]","[0.613155722618103, 0.09389540553092957]","[0.6582915782928467, 0.16949248313903809]","[0.680658757686615, 0.15299533307552338]","[0.6819861531257629, 0.32738447189331055]","[0.7258521318435669, 0.2572842240333557]","[0.6224803924560547, 0.3439658284187317]","[0.7120361328125, 0.29921454191207886]","[0.6073704957962036, 0.3497626781463623]","[0.7239147424697876, 0.31193217635154724]","[0.6084139347076416, 0.33077043294906616]","[0.7208878397941589, 0.29948508739471436]","[0.6144675016403198, 0.32833611965179443]","[0.7183172106742859, 0.2968248426914215]","[0.6960715651512146, 0.48035502433776855]","[0.6648486256599426, 0.4765750467777252]","[0.7413780093193054, 0.6888774633407593]","[0.6081349849700928, 0.5987292528152466]","[0.8321565389633179, 0.8116750121116638]","[0.6448779702186584, 0.7754384279251099]","[0.8545624613761902, 0.8116050958633423]","[0.6604100465774536, 0.8175544738769531]","[0.8226475715637207, 0.9099894762039185]","[0.5941436290740967, 0.8069949746131897]"
"[0.5994534492492676, 0.06782197207212448]","[0.6033433675765991, 0.04913695156574249]","[0.6048166751861572, 0.04881010204553604]","[0.6065515279769897, 0.04835919290781021]","[0.604155421257019, 0.04765113815665245]","[0.6060758829116821, 0.046196646988391876]","[0.6083503365516663, 0.04435919225215912]","[0.623334527015686, 0.05176803842186928]","[0.6267026662826538, 0.04714016243815422]","[0.6074922680854797, 0.08466141670942307]","[0.6077007055282593, 0.08372244238853455]","[0.6500414609909058, 0.16065320372581482]","[0.6751620769500732, 0.14578410983085632]","[0.6770975589752197, 0.31325849890708923]","[0.7282968163490295, 0.24221469461917877]","[0.6208075284957886, 0.3371087312698364]","[0.7014555335044861, 0.31838396191596985]","[0.6083256006240845, 0.3436180651187897]","[0.7017356157302856, 0.33519381284713745]","[0.6081532835960388, 0.3264963626861572]","[0.700941801071167, 0.32382556796073914]","[0.613433301448822, 0.3236473798751831]","[0.7015198469161987, 0.31989872455596924]","[0.6860896944999695, 0.4761914908885956]","[0.6631053686141968, 0.47327736020088196]","[0.739559531211853, 0.6842584609985352]","[0.6112006902694702, 0.608333945274353]","[0.8449799418449402, 0.7830536961555481]","[0.6099997162818909, 0.8133406043052673]","[0.8702933192253113, 0.7681363224983215]","[0.6201049089431763, 0.8593127727508545]","[0.84666508436203, 0.8995741009712219]","[0.5565081834793091, 0.8155477046966553]"
"[0.5933331847190857, 0.07243852317333221]","[0.5967054963111877, 0.052174802869558334]","[0.5983577370643616, 0.051758527755737305]","[0.6002094745635986, 0.051294129341840744]","[0.5970039367675781, 0.05092565342783928]","[0.5988132357597351, 0.049553390592336655]","[0.6010481715202332, 0.047866031527519226]","[0.6168526411056519, 0.05486607179045677]","[0.6203669905662537, 0.050164759159088135]","[0.6024729013442993, 0.09172120690345764]","[0.6025023460388184, 0.09099506586790085]","[0.6426994800567627, 0.16242149472236633]","[0.6712912917137146, 0.1488955020904541]","[0.6685546636581421, 0.31060662865638733]","[0.7261572480201721, 0.24305815994739532]","[0.6145176291465759, 0.34014976024627686]","[0.7040210962295532, 0.3113741874694824]","[0.6023530960083008, 0.3487486243247986]","[0.7079936265945435, 0.3222447335720062]","[0.6011139154434204, 0.3308018445968628]","[0.7151005268096924, 0.31208696961402893]","[0.6064401865005493, 0.3273749351501465]","[0.6981717348098755, 0.31525570154190063]","[0.6765035390853882, 0.4809510111808777]","[0.665571928024292, 0.47605377435684204]","[0.7263437509536743, 0.6848565936088562]","[0.6206364035606384, 0.6206064224243164]","[0.8464590311050415, 0.7479041218757629]","[0.5942388772964478, 0.8310798406600952]","[0.8669079542160034, 0.7232491970062256]","[0.5991156697273254, 0.8757818341255188]","[0.8586616516113281, 0.8495572209358215]","[0.5452422499656677, 0.8205480575561523]"
"[0.5885382890701294, 0.07576825469732285]","[0.5925747156143188, 0.054236337542533875]","[0.5941407084465027, 0.05413085222244263]","[0.5957976579666138, 0.053950823843479156]","[0.5930048227310181, 0.052646487951278687]","[0.5948035717010498, 0.05136952921748161]","[0.5968483686447144, 0.049891985952854156]","[0.6129253506660461, 0.058839645236730576]","[0.615660548210144, 0.05390268564224243]","[0.5965431928634644, 0.09676112234592438]","[0.596561074256897, 0.09609638154506683]","[0.6371343731880188, 0.16677802801132202]","[0.6633628606796265, 0.15337897837162018]","[0.6670597791671753, 0.3126271665096283]","[0.714945912361145, 0.253940612077713]","[0.6091169118881226, 0.3529800772666931]","[0.7009175419807434, 0.2920524477958679]","[0.5947494506835938, 0.36418992280960083]","[0.7047995924949646, 0.301101416349411]","[0.5913330912590027, 0.34535089135169983]","[0.705565333366394, 0.2954491674900055]","[0.5980059504508972, 0.34142667055130005]","[0.6997295618057251, 0.29651540517807007]","[0.673417329788208, 0.4878987669944763]","[0.66849684715271, 0.4793061912059784]","[0.7178102135658264, 0.6645058393478394]","[0.6258269548416138, 0.6526708602905273]","[0.8357939720153809, 0.7159608006477356]","[0.5959317684173584, 0.8552758693695068]","[0.8516665697097778, 0.6843775510787964]","[0.6031859517097473, 0.903808057308197]","[0.8591197729110718, 0.8126373887062073]","[0.5428169965744019, 0.8501850366592407]"
"[0.584579586982727, 0.09266696870326996]","[0.5884923934936523, 0.06686531752347946]","[0.5898990035057068, 0.06650611758232117]","[0.591515064239502, 0.06603221595287323]","[0.5886155366897583, 0.06561195105314255]","[0.5900334119796753, 0.06436693668365479]","[0.5918174982070923, 0.06280333548784256]","[0.6083446741104126, 0.06980838626623154]","[0.6105459928512573, 0.06559212505817413]","[0.5925865769386292, 0.1119307428598404]","[0.5921933650970459, 0.1119505986571312]","[0.6386534571647644, 0.17465761303901672]","[0.6571127772331238, 0.16440296173095703]","[0.6675756573677063, 0.32252803444862366]","[0.701569676399231, 0.27004656195640564]","[0.6070199608802795, 0.3931918740272522]","[0.6967951059341431, 0.30442067980766296]","[0.5926879644393921, 0.41078445315361023]","[0.7005301713943481, 0.31395867466926575]","[0.5885162949562073, 0.39591988921165466]","[0.6956728100776672, 0.3094233274459839]","[0.5940626859664917, 0.3893311321735382]","[0.6917750835418701, 0.30908215045928955]","[0.6736803650856018, 0.4903322756290436]","[0.6605988144874573, 0.4867038428783417]","[0.6963013410568237, 0.7068697810173035]","[0.6267130970954895, 0.6771664023399353]","[0.8172205686569214, 0.7022498846054077]","[0.6142517328262329, 0.8832638263702393]","[0.8343527913093567, 0.6721442341804504]","[0.6247245669364929, 0.9250672459602356]","[0.8430783152580261, 0.793467104434967]","[0.5573710203170776, 0.8950145244598389]"
"[0.5777667164802551, 0.11075390875339508]","[0.584164023399353, 0.08547534048557281]","[0.5858795642852783, 0.08505818992853165]","[0.5878152847290039, 0.08448351919651031]","[0.5838132500648499, 0.08448366820812225]","[0.5850768685340881, 0.08342570811510086]","[0.586503803730011, 0.08215650171041489]","[0.6058274507522583, 0.0905536636710167]","[0.603568971157074, 0.0874069482088089]","[0.586921751499176, 0.1287858486175537]","[0.5859196186065674, 0.12900714576244354]","[0.6413750648498535, 0.202840656042099]","[0.6380704641342163, 0.1999046951532364]","[0.6749899387359619, 0.35824713110923767]","[0.668057382106781, 0.3404952585697174]","[0.6141880750656128, 0.4444558918476105]","[0.63516765832901, 0.4315812885761261]","[0.6004554033279419, 0.46589699387550354]","[0.6250905990600586, 0.460380882024765]","[0.5953367948532104, 0.45306476950645447]","[0.6221546530723572, 0.4599188566207886]","[0.6010284423828125, 0.44466307759284973]","[0.6276251077651978, 0.44617602229118347]","[0.6686110496520996, 0.516562819480896]","[0.6601448059082031, 0.5096940994262695]","[0.6553645730018616, 0.7201130986213684]","[0.633188784122467, 0.7100147008895874]","[0.782394289970398, 0.7099345922470093]","[0.6432231664657593, 0.8864985108375549]","[0.7955669164657593, 0.6800411939620972]","[0.6557691693305969, 0.9202252626419067]","[0.8174616694450378, 0.8011162877082825]","[0.5995871424674988, 0.9428867697715759]"
"[0.5767250061035156, 0.12357160449028015]","[0.5829514265060425, 0.09824106097221375]","[0.5850058197975159, 0.09745974093675613]","[0.5873324275016785, 0.09645557403564453]","[0.58183753490448, 0.09804580360651016]","[0.5829085111618042, 0.09711315482854843]","[0.5841651558876038, 0.09584810584783554]","[0.6064603328704834, 0.10329856723546982]","[0.6016043424606323, 0.09960290789604187]","[0.5860247015953064, 0.14431776106357574]","[0.5841718912124634, 0.14549492299556732]","[0.641146183013916, 0.21585902571678162]","[0.6307973861694336, 0.2140347957611084]","[0.6796544194221497, 0.36806026101112366]","[0.6553823947906494, 0.3513604402542114]","[0.6197702288627625, 0.46431127190589905]","[0.621127724647522, 0.44611290097236633]","[0.6010974645614624, 0.48650050163269043]","[0.6063656806945801, 0.4645276367664337]","[0.6004100441932678, 0.4696216583251953]","[0.6053160429000854, 0.4573530852794647]","[0.6071885824203491, 0.4632381498813629]","[0.6098417043685913, 0.4521651268005371]","[0.6668439507484436, 0.5206179022789001]","[0.6599708795547485, 0.5159928202629089]","[0.6302710771560669, 0.7187996506690979]","[0.6348108053207397, 0.7191881537437439]","[0.749648928642273, 0.7257903218269348]","[0.6790912747383118, 0.8907033205032349]","[0.7711936235427856, 0.7009797692298889]","[0.6977341771125793, 0.9265709519386292]","[0.7679216861724854, 0.8151267170906067]","[0.6263917684555054, 0.9341326355934143]"
"[0.5754976272583008, 0.12535709142684937]","[0.5814319849014282, 0.10039695352315903]","[0.5834938287734985, 0.0997176393866539]","[0.5858083963394165, 0.09893035888671875]","[0.5806830525398254, 0.09994594007730484]","[0.5820263624191284, 0.09890199452638626]","[0.5835776329040527, 0.09760086983442307]","[0.6052649617195129, 0.10548771917819977]","[0.6009939908981323, 0.10228323191404343]","[0.584945797920227, 0.14835120737552643]","[0.5832031965255737, 0.14903524518013]","[0.6395322680473328, 0.21060846745967865]","[0.6316447257995605, 0.2129473090171814]","[0.682022213935852, 0.36330923438072205]","[0.6572321653366089, 0.3446335792541504]","[0.6311066746711731, 0.45927712321281433]","[0.6233734488487244, 0.4326421022415161]","[0.6205916404724121, 0.4895050525665283]","[0.6068235635757446, 0.4528341591358185]","[0.6153527498245239, 0.47563180327415466]","[0.6048677563667297, 0.4439050555229187]","[0.6186127066612244, 0.4669840633869171]","[0.6096139550209045, 0.43797653913497925]","[0.6650047302246094, 0.5182670950889587]","[0.6602197885513306, 0.5125582218170166]","[0.5998108983039856, 0.6972005367279053]","[0.6585298776626587, 0.7096831202507019]","[0.7108717560768127, 0.729506254196167]","[0.7111876010894775, 0.888637900352478]","[0.7367841601371765, 0.7173317074775696]","[0.7346987724304199, 0.9155454635620117]","[0.7120807766914368, 0.8344458937644958]","[0.6727832555770874, 0.9272703528404236]"
"[0.5725947618484497, 0.12155937403440475]","[0.5782209634780884, 0.09675256162881851]","[0.5803790092468262, 0.09627771377563477]","[0.582844614982605, 0.09567832201719284]","[0.5771893858909607, 0.09596797823905945]","[0.5784001350402832, 0.09488876909017563]","[0.5797881484031677, 0.09354320913553238]","[0.6030469536781311, 0.10178803652524948]","[0.5978790521621704, 0.0981326773762703]","[0.5825706720352173, 0.14386412501335144]","[0.5805126428604126, 0.14407910406589508]","[0.6400812864303589, 0.2004033476114273]","[0.6287623643875122, 0.20704235136508942]","[0.697661280632019, 0.3260354697704315]","[0.6516811847686768, 0.33520156145095825]","[0.6508678197860718, 0.4570782482624054]","[0.6054493188858032, 0.4108847379684448]","[0.6406310796737671, 0.4679202139377594]","[0.5823284983634949, 0.43196234107017517]","[0.6315935254096985, 0.4535086452960968]","[0.581537127494812, 0.42371809482574463]","[0.6331046223640442, 0.44568389654159546]","[0.5878340005874634, 0.4172111451625824]","[0.6579429507255554, 0.5117967128753662]","[0.6635550260543823, 0.5070570707321167]","[0.5872498750686646, 0.667456328868866]","[0.6849284172058105, 0.7007468938827515]","[0.6774738430976868, 0.7919055223464966]","[0.7564703226089478, 0.8701549768447876]","[0.6952338814735413, 0.8063192367553711]","[0.7806342244148254, 0.9026238918304443]","[0.6484359502792358, 0.8890529274940491]","[0.7213529348373413, 0.9254748225212097]"
"[0.5668767690658569, 0.10832859575748444]","[0.5718007683753967, 0.08355605602264404]","[0.5739851593971252, 0.08262546360492706]","[0.5764381885528564, 0.08141577243804932]","[0.570597767829895, 0.08410478383302689]","[0.5717577934265137, 0.08344585448503494]","[0.5731250047683716, 0.08236180990934372]","[0.5967060327529907, 0.0856107622385025]","[0.5919392704963684, 0.08537472784519196]","[0.576656699180603, 0.12698818743228912]","[0.5749064683914185, 0.12796638906002045]","[0.6376718282699585, 0.17953546345233917]","[0.6198886036872864, 0.19663071632385254]","[0.704219400882721, 0.28107964992523193]","[0.6345058679580688, 0.32185956835746765]","[0.661670446395874, 0.40030887722969055]","[0.593256950378418, 0.3730095326900482]","[0.6507087349891663, 0.43568187952041626]","[0.5749380588531494, 0.39372795820236206]","[0.6396876573562622, 0.42518171668052673]","[0.5730509757995605, 0.38699182868003845]","[0.6418735384941101, 0.4140603840351105]","[0.5792178511619568, 0.38222452998161316]","[0.65300452709198, 0.494965523481369]","[0.6609448194503784, 0.48733165860176086]","[0.578173041343689, 0.6507748961448669]","[0.6962694525718689, 0.6840682625770569]","[0.6343566179275513, 0.8320266008377075]","[0.7831268310546875, 0.8559888005256653]","[0.6559510827064514, 0.8655233383178711]","[0.8047908544540405, 0.8745818138122559]","[0.5883960127830505, 0.9009220600128174]","[0.7603880167007446, 0.9197765588760376]"
"[0.5658922791481018, 0.09831449389457703]","[0.570557713508606, 0.07632488012313843]","[0.5726213455200195, 0.07513967156410217]","[0.5749614834785461, 0.07370267063379288]","[0.5694615840911865, 0.07759086042642593]","[0.5705782175064087, 0.07720997929573059]","[0.5718797445297241, 0.07644963264465332]","[0.594359815120697, 0.07654526829719543]","[0.5892732739448547, 0.07853206992149353]","[0.5749335289001465, 0.11351441591978073]","[0.5734385251998901, 0.1146097481250763]","[0.6356209516525269, 0.1660068780183792]","[0.6164552569389343, 0.1847914755344391]","[0.7088189721107483, 0.2534404993057251]","[0.6299721598625183, 0.31241390109062195]","[0.6624575853347778, 0.3703664541244507]","[0.5882701277732849, 0.3541012108325958]","[0.6490718722343445, 0.404567688703537]","[0.570102334022522, 0.3633933961391449]","[0.6393927931785583, 0.3915005624294281]","[0.5685831904411316, 0.3686813712120056]","[0.6421314477920532, 0.3816319704055786]","[0.5747153162956238, 0.3640843331813812]","[0.6434730291366577, 0.4805299639701843]","[0.6552704572677612, 0.4710559546947479]","[0.5731797218322754, 0.6492923498153687]","[0.697957456111908, 0.6679711937904358]","[0.5932709574699402, 0.8580971360206604]","[0.795621931552887, 0.8051438331604004]","[0.6095710396766663, 0.9000324606895447]","[0.8226553797721863, 0.8090503215789795]","[0.5403252840042114, 0.8935667276382446]","[0.7835416197776794, 0.9111775755882263]"
"[0.5654737949371338, 0.09378204494714737]","[0.5694738626480103, 0.07113956660032272]","[0.5717030763626099, 0.06954275071620941]","[0.5741811990737915, 0.06772445142269135]","[0.5679510831832886, 0.07264136523008347]","[0.5689765214920044, 0.07205613702535629]","[0.5701984167098999, 0.07110942900180817]","[0.5935966372489929, 0.06851205229759216]","[0.5881264805793762, 0.07139446586370468]","[0.5757067799568176, 0.10889338701963425]","[0.5736935138702393, 0.11037944257259369]","[0.635633111000061, 0.16221308708190918]","[0.6116947531700134, 0.17789974808692932]","[0.7091012597084045, 0.2572070360183716]","[0.6255127191543579, 0.31265339255332947]","[0.660686731338501, 0.3618375062942505]","[0.5855010151863098, 0.3463694155216217]","[0.6466352343559265, 0.39394649863243103]","[0.5696851015090942, 0.36505427956581116]","[0.6374117732048035, 0.38268789649009705]","[0.5676916837692261, 0.36532512307167053]","[0.6404602527618408, 0.3733614981174469]","[0.5750311613082886, 0.35962167382240295]","[0.639043927192688, 0.47921037673950195]","[0.6530423164367676, 0.4697891175746918]","[0.5788028836250305, 0.652554988861084]","[0.692922830581665, 0.6661150455474854]","[0.5648695826530457, 0.8687047958374023]","[0.804473876953125, 0.7580922245979309]","[0.5754321217536926, 0.9118582010269165]","[0.8316043615341187, 0.75059574842453]","[0.5055745840072632, 0.886326014995575]","[0.8074048757553101, 0.8714355230331421]"
